name_0,name_1,area_km2,bws_score,bwd_score,iav_score,sev_score,bws_label,bwd_label,iav_label,sev_label
Netherlands,IJsselmeer,4.73502767439,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,IJsselmeer,29.4754808102,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,IJsselmeer,104.459884036,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Noord-Holland,150.600074727,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Noord-Holland,3.23740002614,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Noord-Holland,2637.12462545,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Noord-Holland,73.1778127771,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Drenthe,1390.33513514,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Overijssel,3262.53014943,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Overijssel,3.84209284824,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Flevoland,70.741208434,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Flevoland,100.118445176,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Flevoland,3.34663703867,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Friesland,6.81667678277,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Gelderland,0.14875543171,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Gelderland,382.536185735,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Gelderland,2036.22785624,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Gelderland,4.71223913741,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,IJsselmeer,1.1523359587,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,IJsselmeer,27.6077747904,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,IJsselmeer,36.4267755888,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Drenthe,1268.77528095,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,Overijssel,101.081363548,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,Flevoland,377.003670786,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,Flevoland,2.09709723656,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,Friesland,3295.29213599,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,Friesland,25.9820101772,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,Groningen,2327.01521551,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,Groningen,41.8069980562,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,IJsselmeer,10.4525286796,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,IJsselmeer,23.722773478,1.2732028159255937,0.5802508132981133,1.654983094999577,1.0878350685488347,Low - Medium (10-20%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Netherlands,Groningen,0.92414094874,2.890928189098802,1.2144341296019052,1.7365954920549287,1.139285178391393,Medium - High (20-40%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
