city,year,avg_temperature,avg_humidity,precipitation,state_region,country,baseline_water_stress,water_depletion,seasonal_variability,drought_severity
"Warsaw, Poland",2023,10.09,79.1,725.65,Mazowieckie,Poland,,,,
"Warsaw, Poland",2024,10.95,78.59,597.46,Mazowieckie,Poland,,,,
"Milan, Italy",2020,13.81,73.67,1020.36,Lombardia,Italy,,,,
"Milan, Italy",2021,13.29,72.03,897.46,Lombardia,Italy,,,,
"Milan, Italy",2022,15.15,67.56,658.95,Lombardia,Italy,,,,
"Milan, Italy",2023,14.95,70.03,897.89,Lombardia,Italy,,,,
"Milan, Italy",2024,14.4,77.59,1821.22,Lombardia,Italy,,,,
"Copenhagen, Denmark",2020,10.19,84.11,659.9,Region Hovedstaden,Denmark,,,,
"Copenhagen, Denmark",2021,9.14,85.44,702.87,Region Hovedstaden,Denmark,,,,
"Copenhagen, Denmark",2022,9.85,84.65,620.21,Region Hovedstaden,Denmark,,,,
"Copenhagen, Denmark",2023,9.6,85.06,920.57,Region Hovedstaden,Denmark,,,,
"Copenhagen, Denmark",2024,9.87,88.17,1287.72,Region Hovedstaden,Denmark,,,,
"Vienna, Austria",2020,10.15,77.23,886.22,Vienna,Austria,,,,
"Vienna, Austria",2021,9.47,77.41,647.95,Vienna,Austria,,,,
"Vienna, Austria",2022,10.83,73.96,625.71,Vienna,Austria,,,,
"Vienna, Austria",2023,11.11,76.66,860.16,Vienna,Austria,,,,
"Vienna, Austria",2024,11.65,77.44,774.64,Vienna,Austria,,,,
"Oslo, Norway",2020,6.26,87.44,1184.34,Oslo,Norway,,,,
"Oslo, Norway",2021,4.46,88.82,878.27,Oslo,Norway,,,,
"Oslo, Norway",2022,5.35,87.79,921.64,Oslo,Norway,,,,
"Oslo, Norway",2023,4.19,88.96,1255.39,Oslo,Norway,,,,
"Oslo, Norway",2024,5.36,89.75,1226.02,Oslo,Norway,,,,
"Brussels, Belgium",2020,11.62,79.11,684.77,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,België / Belgique / Belgien,,,,
"Brussels, Belgium",2021,10.26,83.84,837.93,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,België / Belgique / Belgien,,,,
"Brussels, Belgium",2022,11.82,79.3,666.62,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,België / Belgique / Belgien,,,,
"Brussels, Belgium",2023,11.68,83.83,1100.08,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,België / Belgique / Belgien,,,,
"Brussels, Belgium",2024,11.43,86.92,1021.55,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,België / Belgique / Belgien,,,,
"Lisbon, Portugal",2020,16.76,82.11,673.26,Lisboa,Portugal,,,,
"Lisbon, Portugal",2021,16.43,82.03,398.94,Lisboa,Portugal,,,,
"Lisbon, Portugal",2022,17.16,81.35,579.51,Lisboa,Portugal,,,,
"Lisbon, Portugal",2023,17.45,80.57,403.65,Lisboa,Portugal,,,,
"Lisbon, Portugal",2024,17.22,81.73,451.36,Lisboa,Portugal,,,,
"Manchester, United Kingdom",2020,9.52,87.96,1159.62,England,United Kingdom,,,,
"Manchester, United Kingdom",2021,9.34,88.3,1013.83,England,United Kingdom,,,,
"Manchester, United Kingdom",2022,10.01,87.09,889.24,England,United Kingdom,,,,
"Manchester, United Kingdom",2023,10.07,88.26,1169.95,England,United Kingdom,,,,
"Manchester, United Kingdom",2024,9.85,89.11,1086.62,England,United Kingdom,,,,
"Prague, Czech Republic",2020,9.65,78.67,760.38,Praha,Czech Republic,,,,
"Prague, Czech Republic",2021,8.21,82.59,740.41,Praha,Czech Republic,,,,
"Prague, Czech Republic",2022,10.07,76.95,649.28,Praha,Czech Republic,,,,
"Prague, Czech Republic",2023,10.36,78.29,732.32,Praha,Czech Republic,,,,
"Prague, Czech Republic",2024,10.65,81.34,769.49,Praha,Czech Republic,,,,
"Budapest, Hungary",2020,11.48,74.11,659.34,Budapest,Hungary,,,,
"Budapest, Hungary",2021,10.86,72.96,529.93,Budapest,Hungary,,,,
"Budapest, Hungary",2022,12.24,68.98,474.76,Budapest,Hungary,,,,
"Budapest, Hungary",2023,12.18,76.04,870.27,Budapest,Hungary,,,,
"Budapest, Hungary",2024,13.3,71.27,385.65,Budapest,Hungary,,,,
"Helsinki, Finland",2020,8.28,84.73,871.16,Uusimaa,Finland,,,,
"Helsinki, Finland",2021,6.46,86.92,734.84,Uusimaa,Finland,,,,
"Helsinki, Finland",2022,7.0,85.54,596.89,Uusimaa,Finland,,,,
"Helsinki, Finland",2023,7.05,85.01,830.11,Uusimaa,Finland,,,,
"Helsinki, Finland",2024,7.71,86.7,824.05,Uusimaa,Finland,,,,
Singapore,2020,27.28,84.69,2457.52,Central,Singapore,0.0,0.2999266955016832,1.2036215303974336,0.7802816535323419
Singapore,2021,27.02,85.09,4281.8,Central,Singapore,0.0,0.2999266955016832,1.2036215303974336,0.7802816535323419
Singapore,2022,27.14,85.16,4054.15,Central,Singapore,0.0,0.2999266955016832,1.2036215303974336,0.7802816535323419
Singapore,2023,27.5,85.58,5657.72,Central,Singapore,0.0,0.2999266955016832,1.2036215303974336,0.7802816535323419
Singapore,2024,27.84,86.02,5164.6,Central,Singapore,0.0,0.2999266955016832,1.2036215303974336,0.7802816535323419
"Tokyo, Japan",2020,16.16,80.59,1739.82,Tokyo,日本,,,,
"Tokyo, Japan",2021,16.1,78.92,2075.16,Tokyo,日本,,,,
"Tokyo, Japan",2022,15.78,80.27,1671.26,Tokyo,日本,,,,
"Tokyo, Japan",2023,16.95,78.85,1732.07,Tokyo,日本,,,,
"Tokyo, Japan",2024,17.04,80.2,2211.46,Tokyo,日本,,,,
"Seoul, South Korea",2020,11.9,77.44,1658.41,Seoul,대한민국,,,,
"Seoul, South Korea",2021,12.29,78.22,1360.93,Seoul,대한민국,,,,
"Seoul, South Korea",2022,11.6,77.46,1639.12,Seoul,대한민국,,,,
"Seoul, South Korea",2023,12.48,77.87,1329.4,Seoul,대한민국,,,,
"Seoul, South Korea",2024,13.18,79.9,1483.69,Seoul,대한민국,,,,
Hong Kong,2020,23.73,79.82,1832.68,香港 Hong Kong,中国,,,,
Hong Kong,2021,24.15,77.11,1427.7,香港 Hong Kong,中国,,,,
Hong Kong,2022,23.29,80.47,2137.81,香港 Hong Kong,中国,,,,
Hong Kong,2023,23.9,80.17,2003.32,香港 Hong Kong,中国,,,,
Hong Kong,2024,24.02,80.45,2354.7,香港 Hong Kong,中国,,,,
"Taipei, Taiwan",2020,23.52,82.73,1784.23,Taipei,臺灣,,,,
"Taipei, Taiwan",2021,23.63,81.98,2147.94,Taipei,臺灣,,,,
"Taipei, Taiwan",2022,23.5,83.15,1936.68,Taipei,臺灣,,,,
"Taipei, Taiwan",2023,23.73,81.42,1289.26,Taipei,臺灣,,,,
"Taipei, Taiwan",2024,23.94,82.62,1753.44,Taipei,臺灣,,,,
"Jakarta, Indonesia",2020,27.57,83.05,2693.43,Jawa,Indonesia,,,,
"Jakarta, Indonesia",2021,27.33,83.25,2949.19,Jawa,Indonesia,,,,
"Jakarta, Indonesia",2022,27.28,83.11,2347.67,Jawa,Indonesia,,,,
"Jakarta, Indonesia",2023,27.81,80.02,1624.51,Jawa,Indonesia,,,,
"Jakarta, Indonesia",2024,28.14,81.26,2398.34,Jawa,Indonesia,,,,
"Bangkok, Thailand",2020,28.38,74.23,1569.67,Bangkok,ประเทศไทย,,,,
"Bangkok, Thailand",2021,27.45,77.15,1497.77,Bangkok,ประเทศไทย,,,,
"Bangkok, Thailand",2022,27.28,79.31,1919.52,Bangkok,ประเทศไทย,,,,
"Bangkok, Thailand",2023,28.52,72.48,1229.46,Bangkok,ประเทศไทย,,,,
"Bangkok, Thailand",2024,29.14,72.8,1413.68,Bangkok,ประเทศไทย,,,,
"Sydney, Australia",2020,18.53,75.04,1212.7,New South Wales,Australia,,,,
"Sydney, Australia",2021,18.2,73.75,1012.11,New South Wales,Australia,,,,
"Sydney, Australia",2022,18.28,77.01,1541.52,New South Wales,Australia,,,,
"Sydney, Australia",2023,19.24,70.9,751.31,New South Wales,Australia,,,,
"Sydney, Australia",2024,19.34,73.72,813.44,New South Wales,Australia,,,,
"Melbourne, Australia",2020,14.01,78.56,1107.26,Victoria,Australia,,,,
"Melbourne, Australia",2021,14.07,76.69,886.13,Victoria,Australia,,,,
"Melbourne, Australia",2022,14.64,78.54,993.26,Victoria,Australia,,,,
"Melbourne, Australia",2023,14.88,74.92,760.61,Victoria,Australia,,,,
"Melbourne, Australia",2024,15.18,73.61,725.87,Victoria,Australia,,,,
"Kuala Lumpur, Malaysia",2020,25.78,86.4,2487.56,Kuala Lumpur,Malaysia,,,,
"Kuala Lumpur, Malaysia",2021,25.45,86.96,3192.53,Kuala Lumpur,Malaysia,,,,
"Kuala Lumpur, Malaysia",2022,25.51,87.16,3120.56,Kuala Lumpur,Malaysia,,,,
"Kuala Lumpur, Malaysia",2023,25.92,87.53,2929.0,Kuala Lumpur,Malaysia,,,,
"Kuala Lumpur, Malaysia",2024,26.24,88.27,2934.61,Kuala Lumpur,Malaysia,,,,
"Osaka, Japan",2020,14.58,82.44,2041.07,NCT of Delhi,日本,,,,
"Osaka, Japan",2021,14.52,82.87,2253.16,NCT of Delhi,日本,,,,
"Osaka, Japan",2022,14.47,81.62,1653.08,NCT of Delhi,日本,,,,
"Osaka, Japan",2023,15.02,82.0,2097.02,NCT of Delhi,日本,,,,
"Osaka, Japan",2024,15.38,83.49,2356.72,NCT of Delhi,日本,,,,
"Shanghai, China",2020,17.33,80.66,1763.99,上海市,中国,,,,
"Shanghai, China",2021,17.76,79.53,1687.39,上海市,中国,,,,
"Shanghai, China",2022,17.91,76.97,1211.34,上海市,中国,,,,
"Shanghai, China",2023,17.81,77.67,1322.57,上海市,中国,,,,
"Shanghai, China",2024,17.92,80.92,1761.89,上海市,中国,,,,
"Beijing, China",2020,11.8,57.05,688.22,Beijing,中国,,,,
"Beijing, China",2021,11.63,61.61,799.74,Beijing,中国,,,,
"Beijing, China",2022,11.45,57.03,630.96,Beijing,中国,,,,
"Beijing, China",2023,12.57,53.67,689.1,Beijing,中国,,,,
"Beijing, China",2024,12.56,60.07,855.6,Beijing,中国,,,,
"Shenzhen, China",2020,24.0,80.29,1787.86,广东省,中国,,,,
"Shenzhen, China",2021,24.36,77.85,1559.07,广东省,中国,,,,
"Shenzhen, China",2022,23.58,80.3,1979.0,广东省,中国,,,,
"Shenzhen, China",2023,24.2,80.22,1833.42,广东省,中国,,,,
"Shenzhen, China",2024,24.21,80.71,2130.33,广东省,中国,,,,
"Manila, Philippines",2020,25.98,86.08,6655.2,Metro Manila,Philippines,,,,
"Manila, Philippines",2021,25.95,85.55,2687.19,Metro Manila,Philippines,,,,
"Manila, Philippines",2022,25.95,86.21,3130.43,Metro Manila,Philippines,,,,
"Manila, Philippines",2023,26.24,85.24,2834.87,Metro Manila,Philippines,,,,
"Manila, Philippines",2024,26.63,83.53,3095.94,Metro Manila,Philippines,,,,
"Auckland, New Zealand",2020,15.9,78.58,1001.19,Auckland,New Zealand / Aotearoa,,,,
"Auckland, New Zealand",2021,16.1,79.57,1209.95,Auckland,New Zealand / Aotearoa,,,,
"Auckland, New Zealand",2022,16.61,79.72,1691.45,Auckland,New Zealand / Aotearoa,,,,
"Auckland, New Zealand",2023,15.85,82.05,1808.98,Auckland,New Zealand / Aotearoa,,,,
"Auckland, New Zealand",2024,15.89,79.97,1114.36,Auckland,New Zealand / Aotearoa,,,,
"Perth, Australia",2020,19.49,68.36,504.55,Western Australia,Australia,,,,
"Perth, Australia",2021,19.32,68.52,578.05,Western Australia,Australia,,,,
"Perth, Australia",2022,19.34,68.62,522.68,Western Australia,Australia,,,,
"Perth, Australia",2023,19.61,67.9,441.31,Western Australia,Australia,,,,
"Perth, Australia",2024,20.13,66.65,451.58,Western Australia,Australia,,,,
"Brisbane, Australia",2020,21.39,71.45,1039.44,Queensland,Australia,,,,
"Brisbane, Australia",2021,20.73,73.25,1118.95,Queensland,Australia,,,,
"Brisbane, Australia",2022,20.41,75.46,1440.69,Queensland,Australia,,,,
"Brisbane, Australia",2023,21.71,68.31,712.21,Queensland,Australia,,,,
"Brisbane, Australia",2024,21.87,73.93,1221.08,Queensland,Australia,,,,
"Ho Chi Minh City, Vietnam",2020,28.03,75.81,1999.48,NCT of Delhi,Việt Nam,,,,
"Ho Chi Minh City, Vietnam",2021,26.91,81.51,1847.94,NCT of Delhi,Việt Nam,,,,
"Ho Chi Minh City, Vietnam",2022,27.02,81.86,1867.24,NCT of Delhi,Việt Nam,,,,
"Ho Chi Minh City, Vietnam",2023,27.72,78.88,1509.95,NCT of Delhi,Việt Nam,,,,
"Ho Chi Minh City, Vietnam",2024,28.28,77.39,1596.15,NCT of Delhi,Việt Nam,,,,
"Dubai, UAE",2020,28.49,58.37,150.68,دبي,الإمارات العربية المتحدة,,,,
"Dubai, UAE",2021,29.22,57.6,32.3,دبي,الإمارات العربية المتحدة,,,,
"Dubai, UAE",2022,28.84,60.03,146.85,دبي,الإمارات العربية المتحدة,,,,
"Dubai, UAE",2023,29.02,59.47,107.93,دبي,الإمارات العربية المتحدة,,,,
"Dubai, UAE",2024,28.86,61.45,437.32,دبي,الإمارات العربية المتحدة,,,,
"Abu Dhabi, UAE",2020,28.41,60.75,81.31,أبو ظبي,الإمارات العربية المتحدة,,,,
"Abu Dhabi, UAE",2021,29.11,59.96,26.56,أبو ظبي,الإمارات العربية المتحدة,,,,
"Abu Dhabi, UAE",2022,28.67,62.08,160.76,أبو ظبي,الإمارات العربية المتحدة,,,,
"Abu Dhabi, UAE",2023,28.83,61.95,107.49,أبو ظبي,الإمارات العربية المتحدة,,,,
"Abu Dhabi, UAE",2024,28.83,63.02,326.01,أبو ظبي,الإمارات العربية المتحدة,,,,
"Riyadh, Saudi Arabia",2020,26.0,24.8,39.39,منطقة الرياض,السعودية,,,,
"Riyadh, Saudi Arabia",2021,26.8,22.66,17.34,منطقة الرياض,السعودية,,,,
"Riyadh, Saudi Arabia",2022,26.43,23.99,86.16,منطقة الرياض,السعودية,,,,
"Riyadh, Saudi Arabia",2023,26.37,32.11,150.81,منطقة الرياض,السعودية,,,,
"Riyadh, Saudi Arabia",2024,26.7,28.12,84.14,منطقة الرياض,السعودية,,,,
"Doha, Qatar",2020,28.16,51.91,66.57,الدوحة,قطر,,,,
"Doha, Qatar",2021,28.72,50.66,7.0,الدوحة,قطر,,,,
"Doha, Qatar",2022,28.32,51.4,84.28,الدوحة,قطر,,,,
"Doha, Qatar",2023,28.5,53.5,190.44,الدوحة,قطر,,,,
"Doha, Qatar",2024,28.6,52.53,91.47,الدوحة,قطر,,,,
"Johannesburg, South Africa",2020,16.82,56.32,660.66,Gauteng,South Africa,,,,
"Johannesburg, South Africa",2021,16.69,55.72,736.17,Gauteng,South Africa,,,,
"Johannesburg, South Africa",2022,16.73,61.71,855.22,Gauteng,South Africa,,,,
"Johannesburg, South Africa",2023,17.58,53.43,522.59,Gauteng,South Africa,,,,
"Johannesburg, South Africa",2024,18.32,48.24,452.09,Gauteng,South Africa,,,,
"Cape Town, South Africa",2020,16.77,79.61,584.51,Western Cape,South Africa,,,,
"Cape Town, South Africa",2021,16.52,79.92,793.97,Western Cape,South Africa,,,,
"Cape Town, South Africa",2022,16.8,79.38,466.24,Western Cape,South Africa,,,,
"Cape Town, South Africa",2023,16.28,81.14,823.58,Western Cape,South Africa,,,,
"Cape Town, South Africa",2024,16.48,81.0,698.82,Western Cape,South Africa,,,,
"Nairobi, Kenya",2020,19.91,70.8,787.36,Nairobi,Kenya,,,,
"Nairobi, Kenya",2021,20.28,64.89,430.85,Nairobi,Kenya,,,,
"Nairobi, Kenya",2022,20.34,63.28,333.93,Nairobi,Kenya,,,,
"Nairobi, Kenya",2023,20.58,65.98,482.2,Nairobi,Kenya,,,,
"Nairobi, Kenya",2024,20.63,68.84,675.42,Nairobi,Kenya,,,,
"Tel Aviv, Israel",2020,19.8,71.4,742.43,מחוז תל אביב,ישראל,,,,
"Tel Aviv, Israel",2021,20.31,65.63,554.46,מחוז תל אביב,ישראל,,,,
"Tel Aviv, Israel",2022,19.56,68.76,574.42,מחוז תל אביב,ישראל,,,,
"Tel Aviv, Israel",2023,20.48,66.05,501.75,מחוז תל אביב,ישראל,,,,
"Tel Aviv, Israel",2024,20.46,67.71,610.53,מחוז תל אביב,ישראל,,,,
"Istanbul, Turkey",2020,16.01,73.18,532.51,Marmara Bölgesi,Turkey,,,,
"Istanbul, Turkey",2021,15.44,74.23,665.79,Marmara Bölgesi,Turkey,,,,
"Istanbul, Turkey",2022,15.39,74.41,545.46,Marmara Bölgesi,Turkey,,,,
"Istanbul, Turkey",2023,16.38,75.2,645.5,Marmara Bölgesi,Turkey,,,,
"Istanbul, Turkey",2024,16.64,75.37,538.8,Marmara Bölgesi,Turkey,,,,
"Cairo, Egypt",2020,21.74,55.39,209.1,القاهرة,مصر,,,,
"Cairo, Egypt",2021,22.24,52.56,162.22,القاهرة,مصر,,,,
"Cairo, Egypt",2022,21.67,53.2,123.52,القاهرة,مصر,,,,
"Cairo, Egypt",2023,22.67,53.7,186.83,القاهرة,مصر,,,,
"Cairo, Egypt",2024,22.6,52.54,95.1,القاهرة,مصر,,,,
